timestamps,open,high,low,close,volume,amount
2026-07-21 03:45:00,24216.05078125,24262.19921875,24206.849609375,24255.55078125,0.0,0.0
2026-07-21 03:50:00,24255.55078125,24257.80078125,24228.400390625,24236.400390625,0.0,0.0
2026-07-21 03:55:00,24236.55078125,24255.94921875,24224.94921875,24247.400390625,0.0,0.0
2026-07-21 04:00:00,24247.75,24255.80078125,24224.19921875,24226.55078125,0.0,0.0
2026-07-21 04:05:00,24225.80078125,24237.150390625,24217.349609375,24226.099609375,0.0,0.0
2026-07-21 04:10:00,24226.05078125,24238.0,24221.0,24236.25,0.0,0.0
2026-07-21 04:15:00,24236.94921875,24237.94921875,24216.900390625,24222.900390625,0.0,0.0
2026-07-21 04:20:00,24222.150390625,24240.900390625,24219.650390625,24230.5,0.0,0.0
2026-07-21 04:25:00,24230.55078125,24235.900390625,24225.30078125,24229.94921875,0.0,0.0
2026-07-21 04:30:00,24229.400390625,24233.599609375,24217.650390625,24219.849609375,0.0,0.0
2026-07-21 04:35:00,24220.150390625,24229.849609375,24217.55078125,24226.30078125,0.0,0.0
2026-07-21 04:40:00,24226.55078125,24227.5,24211.75,24212.900390625,0.0,0.0
2026-07-21 04:45:00,24212.30078125,24214.69921875,24202.25,24207.44921875,0.0,0.0
2026-07-21 04:50:00,24207.349609375,24208.900390625,24188.19921875,24192.400390625,0.0,0.0
2026-07-21 04:55:00,24192.400390625,24201.099609375,24186.650390625,24199.5,0.0,0.0
2026-07-21 05:00:00,24199.599609375,24202.400390625,24185.599609375,24187.05078125,0.0,0.0
2026-07-21 05:05:00,24187.30078125,24192.69921875,24174.400390625,24176.900390625,0.0,0.0
2026-07-21 05:10:00,24176.900390625,24192.150390625,24175.05078125,24188.94921875,0.0,0.0
2026-07-21 05:15:00,24187.80078125,24189.05078125,24173.80078125,24176.849609375,0.0,0.0
2026-07-21 05:20:00,24176.900390625,24178.44921875,24163.900390625,24168.099609375,0.0,0.0
2026-07-21 05:25:00,24169.0,24186.849609375,24166.849609375,24185.099609375,0.0,0.0
2026-07-21 05:30:00,24185.150390625,24194.650390625,24181.599609375,24191.0,0.0,0.0
2026-07-21 05:35:00,24190.849609375,24196.599609375,24180.75,24182.0,0.0,0.0
2026-07-21 05:40:00,24181.5,24192.19921875,24180.94921875,24186.400390625,0.0,0.0
2026-07-21 05:45:00,24186.5,24188.69921875,24177.05078125,24184.05078125,0.0,0.0
2026-07-21 05:50:00,24184.05078125,24185.650390625,24166.650390625,24175.05078125,0.0,0.0
2026-07-21 05:55:00,24175.150390625,24182.0,24170.5,24173.30078125,0.0,0.0
2026-07-21 06:00:00,24173.05078125,24187.099609375,24170.30078125,24184.0,0.0,0.0
2026-07-21 06:05:00,24184.150390625,24188.099609375,24168.80078125,24171.44921875,0.0,0.0
2026-07-21 06:10:00,24172.30078125,24173.650390625,24159.650390625,24161.25,0.0,0.0
2026-07-21 06:15:00,24161.650390625,24169.5,24158.349609375,24164.69921875,0.0,0.0
2026-07-21 06:20:00,24164.44921875,24169.25,24162.099609375,24164.19921875,0.0,0.0
2026-07-21 06:25:00,24164.44921875,24175.19921875,24162.44921875,24169.849609375,0.0,0.0
2026-07-21 06:30:00,24169.30078125,24181.900390625,24168.44921875,24181.05078125,0.0,0.0
2026-07-21 06:35:00,24181.5,24183.69921875,24173.900390625,24174.94921875,0.0,0.0
2026-07-21 06:40:00,24174.80078125,24180.599609375,24172.150390625,24173.099609375,0.0,0.0
2026-07-21 06:45:00,24173.650390625,24177.849609375,24170.75,24172.05078125,0.0,0.0
2026-07-21 06:50:00,24171.94921875,24182.69921875,24169.849609375,24173.400390625,0.0,0.0
2026-07-21 06:55:00,24173.349609375,24179.25,24170.44921875,24172.099609375,0.0,0.0
2026-07-21 07:00:00,24171.94921875,24186.400390625,24169.80078125,24181.80078125,0.0,0.0
2026-07-21 07:05:00,24180.80078125,24190.5,24178.5,24179.099609375,0.0,0.0
2026-07-21 07:10:00,24179.0,24181.19921875,24167.69921875,24172.55078125,0.0,0.0
2026-07-21 07:15:00,24172.80078125,24177.30078125,24168.650390625,24173.75,0.0,0.0
2026-07-21 07:20:00,24174.150390625,24174.650390625,24163.69921875,24169.30078125,0.0,0.0
2026-07-21 07:25:00,24169.099609375,24172.80078125,24148.900390625,24151.69921875,0.0,0.0
2026-07-21 07:30:00,24151.05078125,24153.25,24135.900390625,24142.25,0.0,0.0
2026-07-21 07:35:00,24142.0,24153.400390625,24139.349609375,24151.5,0.0,0.0
2026-07-21 07:40:00,24152.44921875,24159.099609375,24149.55078125,24151.75,0.0,0.0
2026-07-21 07:45:00,24151.55078125,24156.44921875,24148.400390625,24154.19921875,0.0,0.0
2026-07-21 07:50:00,24153.5,24169.400390625,24152.75,24165.80078125,0.0,0.0
2026-07-21 07:55:00,24165.5,24174.099609375,24163.94921875,24172.099609375,0.0,0.0
2026-07-21 08:00:00,24171.849609375,24181.400390625,24170.44921875,24180.75,0.0,0.0
2026-07-21 08:05:00,24180.69921875,24191.44921875,24180.69921875,24189.55078125,0.0,0.0
2026-07-21 08:10:00,24190.099609375,24195.30078125,24183.69921875,24190.5,0.0,0.0
2026-07-21 08:15:00,24190.44921875,24192.5,24176.19921875,24185.75,0.0,0.0
2026-07-21 08:20:00,24188.19921875,24192.099609375,24177.80078125,24179.80078125,0.0,0.0
2026-07-21 08:25:00,24179.75,24181.30078125,24158.44921875,24163.44921875,0.0,0.0
2026-07-21 08:30:00,24163.25,24178.05078125,24163.05078125,24175.599609375,0.0,0.0
2026-07-21 08:35:00,24175.0,24182.05078125,24163.80078125,24166.94921875,0.0,0.0
2026-07-21 08:40:00,24166.75,24170.599609375,24161.099609375,24164.05078125,0.0,0.0
2026-07-21 08:45:00,24163.25,24179.25,24154.30078125,24176.25,0.0,0.0
2026-07-21 08:50:00,24178.150390625,24179.30078125,24167.150390625,24175.05078125,0.0,0.0
2026-07-21 08:55:00,24174.55078125,24180.5,24168.75,24168.849609375,0.0,0.0
2026-07-21 09:00:00,24167.94921875,24175.599609375,24161.849609375,24166.75,0.0,0.0
2026-07-21 09:05:00,24167.150390625,24176.30078125,24156.05078125,24159.44921875,0.0,0.0
2026-07-21 09:10:00,24159.599609375,24173.0,24159.599609375,24172.69921875,0.0,0.0
2026-07-21 09:15:00,24173.0,24185.05078125,24165.849609375,24184.599609375,0.0,0.0
2026-07-21 09:20:00,24184.75,24186.5,24164.849609375,24180.650390625,0.0,0.0
2026-07-21 09:25:00,24180.5,24192.75,24174.599609375,24182.349609375,0.0,0.0
2026-07-21 09:30:00,24182.099609375,24197.19921875,24180.75,24181.75,0.0,0.0
2026-07-21 09:35:00,24181.650390625,24195.5,24181.5,24185.099609375,0.0,0.0
2026-07-21 09:40:00,24185.75,24188.25,24180.05078125,24183.849609375,0.0,0.0
2026-07-21 09:45:00,24184.099609375,24192.69921875,24182.099609375,24185.80078125,0.0,0.0
2026-07-21 09:50:00,24185.849609375,24191.05078125,24183.150390625,24188.25,0.0,0.0
2026-07-21 09:55:00,24188.55078125,24196.150390625,24183.55078125,24193.94921875,0.0,0.0
2026-07-22 03:45:00,24146.900390625,24164.650390625,24077.099609375,24094.099609375,0.0,0.0
2026-07-22 03:50:00,24096.599609375,24111.349609375,24087.55078125,24095.349609375,0.0,0.0
