timestamps,open,high,low,close,volume,amount
2025-06-02 03:45:00,24669.69921875,24754.400390625,24526.150390625,24716.599609375,311100.0,7689334138.4765625
2025-06-03 03:45:00,24786.30078125,24845.099609375,24502.150390625,24542.5,349300.0,8572695250.0
2025-06-04 03:45:00,24560.44921875,24644.25,24530.44921875,24620.19921875,280900.0,6915813960.546875
2025-06-05 03:45:00,24691.19921875,24899.849609375,24613.099609375,24750.900390625,388400.0,9613249711.71875
2025-06-06 03:45:00,24748.69921875,25029.5,24671.44921875,25003.05078125,335600.0,8391023842.1875
2025-06-09 03:45:00,25160.099609375,25160.099609375,25077.150390625,25103.19921875,279200.0,7008813221.875
2025-06-10 03:45:00,25196.05078125,25199.30078125,25055.44921875,25104.25,307300.0,7714536025.0
2025-06-11 03:45:00,25134.150390625,25222.400390625,25081.30078125,25141.400390625,301200.0,7572589797.65625
2025-06-12 03:45:00,25164.44921875,25196.19921875,24825.900390625,24888.19921875,328300.0,8170795803.515625
2025-06-13 03:45:00,24473.0,24754.349609375,24473.0,24718.599609375,318700.0,7877817695.5078125
2025-06-16 03:45:00,24732.349609375,24967.099609375,24703.599609375,24946.5,305800.0,7628639700.0
2025-06-17 03:45:00,24977.849609375,24982.05078125,24813.69921875,24853.400390625,242400.0,6024464254.6875
2025-06-18 03:45:00,24788.349609375,24947.55078125,24750.44921875,24812.05078125,237600.0,5895343265.625
2025-06-19 03:45:00,24803.25,24863.099609375,24733.400390625,24793.25,274600.0,6808226450.0
2025-06-20 03:45:00,24787.650390625,25136.19921875,24783.650390625,25112.400390625,574700.0,14432096504.492188
2025-06-23 03:45:00,24939.75,25057.0,24824.849609375,24971.900390625,248500.0,6205517247.0703125
2025-06-24 03:45:00,25179.900390625,25317.69921875,24999.69921875,25044.349609375,450200.0,11274966194.140625
2025-06-25 03:45:00,25150.349609375,25266.80078125,25125.05078125,25244.75,260600.0,6578781850.0
2025-06-26 03:45:00,25268.94921875,25565.30078125,25259.900390625,25549.0,428900.0,10957966100.0
2025-06-27 03:45:00,25576.650390625,25654.19921875,25523.55078125,25637.80078125,564000.0,14459719640.625
2025-06-30 03:45:00,25661.650390625,25669.349609375,25473.30078125,25517.05078125,271000.0,6915120761.71875
2025-07-01 03:45:00,25551.349609375,25593.400390625,25501.80078125,25541.80078125,260700.0,6658747463.671875
2025-07-02 03:45:00,25588.30078125,25608.099609375,25378.75,25453.400390625,309800.0,7885463441.015625
