timestamps,open,high,low,close,volume,amount
2026-07-24 03:45:00,23674.400390625,23699.94921875,23650.30078125,23692.5,0.0,0.0
2026-07-24 03:46:00,23691.349609375,23715.94921875,23684.55078125,23715.94921875,0.0,0.0
2026-07-24 03:47:00,23716.599609375,23724.150390625,23703.69921875,23723.349609375,0.0,0.0
2026-07-24 03:48:00,23722.599609375,23738.650390625,23720.44921875,23737.80078125,0.0,0.0
2026-07-24 03:49:00,23737.650390625,23752.05078125,23737.650390625,23751.69921875,0.0,0.0
2026-07-24 03:50:00,23751.69921875,23762.75,23742.400390625,23754.5,0.0,0.0
2026-07-24 03:51:00,23755.150390625,23760.849609375,23750.19921875,23751.400390625,0.0,0.0
2026-07-24 03:52:00,23751.55078125,23759.849609375,23750.55078125,23755.900390625,0.0,0.0
2026-07-24 03:53:00,23756.099609375,23760.19921875,23739.849609375,23741.05078125,0.0,0.0
2026-07-24 03:54:00,23740.099609375,23746.80078125,23731.099609375,23731.400390625,0.0,0.0
2026-07-24 03:55:00,23732.69921875,23732.69921875,23712.80078125,23714.349609375,0.0,0.0
2026-07-24 03:56:00,23714.400390625,23715.849609375,23707.650390625,23711.55078125,0.0,0.0
2026-07-24 03:57:00,23710.400390625,23711.849609375,23695.30078125,23699.55078125,0.0,0.0
2026-07-24 03:58:00,23698.75,23702.05078125,23696.05078125,23697.25,0.0,0.0
2026-07-24 03:59:00,23698.0,23704.80078125,23693.25,23703.55078125,0.0,0.0
2026-07-24 04:00:00,23703.400390625,23713.0,23702.349609375,23710.650390625,0.0,0.0
2026-07-24 04:01:00,23710.650390625,23712.75,23697.849609375,23700.44921875,0.0,0.0
2026-07-24 04:02:00,23700.75,23703.150390625,23694.650390625,23700.150390625,0.0,0.0
2026-07-24 04:03:00,23700.30078125,23703.0,23697.650390625,23700.94921875,0.0,0.0
2026-07-24 04:04:00,23701.400390625,23707.30078125,23686.75,23688.599609375,0.0,0.0
2026-07-24 04:05:00,23688.80078125,23696.19921875,23683.849609375,23691.599609375,0.0,0.0
2026-07-24 04:06:00,23690.55078125,23692.44921875,23677.349609375,23678.55078125,0.0,0.0
2026-07-24 04:07:00,23678.849609375,23680.650390625,23671.30078125,23678.0,0.0,0.0
2026-07-24 04:08:00,23678.349609375,23681.0,23672.69921875,23676.849609375,0.0,0.0
2026-07-24 04:09:00,23676.599609375,23677.400390625,23668.30078125,23669.44921875,0.0,0.0
2026-07-24 04:10:00,23669.80078125,23675.80078125,23668.75,23671.849609375,0.0,0.0
2026-07-24 04:11:00,23672.099609375,23675.05078125,23668.0,23673.94921875,0.0,0.0
2026-07-24 04:12:00,23675.25,23677.099609375,23661.25,23662.349609375,0.0,0.0
2026-07-24 04:13:00,23661.75,23662.69921875,23652.599609375,23654.150390625,0.0,0.0
2026-07-24 04:14:00,23653.75,23659.44921875,23652.94921875,23656.69921875,0.0,0.0
2026-07-24 04:15:00,23657.400390625,23662.099609375,23654.900390625,23659.900390625,0.0,0.0
2026-07-24 04:16:00,23660.349609375,23664.599609375,23652.30078125,23653.900390625,0.0,0.0
2026-07-24 04:17:00,23653.5,23655.349609375,23650.650390625,23654.849609375,0.0,0.0
2026-07-24 04:18:00,23655.150390625,23656.05078125,23644.0,23645.150390625,0.0,0.0
2026-07-24 04:19:00,23645.0,23650.80078125,23641.94921875,23649.0,0.0,0.0
2026-07-24 04:20:00,23648.69921875,23650.150390625,23635.75,23643.599609375,0.0,0.0
2026-07-24 04:21:00,23643.55078125,23648.30078125,23637.80078125,23638.55078125,0.0,0.0
2026-07-24 04:22:00,23638.650390625,23639.75,23631.599609375,23639.75,0.0,0.0
2026-07-24 04:23:00,23639.150390625,23655.349609375,23638.69921875,23654.30078125,0.0,0.0
2026-07-24 04:24:00,23653.69921875,23657.05078125,23651.80078125,23653.69921875,0.0,0.0
2026-07-24 04:25:00,23654.75,23656.25,23651.55078125,23653.099609375,0.0,0.0
2026-07-24 04:26:00,23653.0,23655.80078125,23651.25,23652.0,0.0,0.0
2026-07-24 04:27:00,23651.69921875,23663.099609375,23651.69921875,23661.44921875,0.0,0.0
2026-07-24 04:28:00,23661.400390625,23664.75,23655.400390625,23656.55078125,0.0,0.0
2026-07-24 04:29:00,23656.80078125,23658.0,23645.849609375,23646.05078125,0.0,0.0
2026-07-24 04:30:00,23647.05078125,23648.099609375,23639.75,23644.55078125,0.0,0.0
2026-07-24 04:31:00,23644.30078125,23645.94921875,23639.349609375,23640.94921875,0.0,0.0
2026-07-24 04:32:00,23641.05078125,23642.05078125,23626.44921875,23627.349609375,0.0,0.0
2026-07-24 04:33:00,23627.30078125,23629.599609375,23619.75,23623.349609375,0.0,0.0
2026-07-24 04:34:00,23623.25,23629.30078125,23622.80078125,23624.650390625,0.0,0.0
2026-07-24 04:35:00,23625.19921875,23627.599609375,23621.94921875,23623.05078125,0.0,0.0
2026-07-24 04:36:00,23623.05078125,23625.5,23613.05078125,23613.25,0.0,0.0
2026-07-24 04:37:00,23612.849609375,23625.55078125,23612.849609375,23623.94921875,0.0,0.0
2026-07-24 04:38:00,23623.849609375,23629.25,23623.05078125,23624.69921875,0.0,0.0
