timestamps,open,high,low,close,volume,amount
2026-07-16 12:58:00,24123.400390625,24125.900390625,24122.75,24123.30078125,0.0,0.0
2026-07-16 12:59:00,24125.150390625,24125.150390625,24120.849609375,24124.30078125,0.0,0.0
2026-07-16 13:00:00,24124.55078125,24124.80078125,24110.5,24112.150390625,0.0,0.0
2026-07-16 13:01:00,24114.80078125,24122.150390625,24112.0,24122.150390625,0.0,0.0
2026-07-16 13:02:00,24122.5,24123.349609375,24118.25,24120.30078125,0.0,0.0
2026-07-16 13:03:00,24122.150390625,24122.25,24116.849609375,24119.25,0.0,0.0
2026-07-16 13:04:00,24121.05078125,24125.05078125,24117.25,24125.05078125,0.0,0.0
2026-07-16 13:05:00,24126.55078125,24128.150390625,24120.05078125,24124.599609375,0.0,0.0
2026-07-16 13:06:00,24126.44921875,24129.900390625,24121.69921875,24125.0,0.0,0.0
2026-07-16 13:07:00,24127.94921875,24128.099609375,24121.599609375,24123.05078125,0.0,0.0
2026-07-16 13:08:00,24124.400390625,24128.94921875,24121.849609375,24126.0,0.0,0.0
2026-07-16 13:09:00,24125.75,24130.75,24123.599609375,24125.5,0.0,0.0
2026-07-16 13:10:00,24128.25,24128.25,24118.5,24119.5,0.0,0.0
2026-07-16 13:11:00,24120.5,24121.599609375,24116.849609375,24118.44921875,0.0,0.0
2026-07-16 13:12:00,24120.400390625,24124.44921875,24118.44921875,24123.150390625,0.0,0.0
2026-07-16 13:13:00,24124.19921875,24127.25,24122.0,24123.900390625,0.0,0.0
2026-07-16 13:14:00,24124.849609375,24128.0,24119.75,24120.599609375,0.0,0.0
2026-07-16 13:15:00,24120.94921875,24121.80078125,24110.349609375,24110.94921875,0.0,0.0
2026-07-16 13:16:00,24111.849609375,24116.75,24109.400390625,24113.44921875,0.0,0.0
2026-07-16 13:17:00,24114.94921875,24115.25,24108.55078125,24110.099609375,0.0,0.0
2026-07-16 13:18:00,24113.30078125,24118.80078125,24109.05078125,24115.900390625,0.0,0.0
2026-07-16 13:19:00,24115.650390625,24117.5,24113.599609375,24115.44921875,0.0,0.0
2026-07-16 13:20:00,24117.5,24120.150390625,24114.80078125,24119.55078125,0.0,0.0
2026-07-16 13:21:00,24120.5,24122.19921875,24118.099609375,24119.849609375,0.0,0.0
2026-07-16 13:22:00,24120.0,24121.25,24112.94921875,24112.94921875,0.0,0.0
2026-07-16 13:23:00,24114.30078125,24116.400390625,24110.94921875,24113.900390625,0.0,0.0
2026-07-16 13:24:00,24116.19921875,24116.599609375,24112.5,24114.30078125,0.0,0.0
2026-07-16 13:25:00,24115.19921875,24115.19921875,24105.849609375,24107.05078125,0.0,0.0
